angDist,RA,Dec,RAhms,Decdms,HD,BD,CD,CPD,PP,EPP,PA,EPA,PA_G,GL,GB,Ebv,DPA,Idcat,Vmag,dist,SpType,polRefs,distCat,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,rest,b_rest,B_rest
0.214664,290.94553499999995,20.2643,290d56m43.926s,20d15m51.48s,182422.0,19.4,-999.9,-999.9,0.52,0.035,179.5,1.9,61.1,54.5687,2.3206,0.1,-0.1,1,6.4,158.0,B8V,1.0E9,120,290.9455429799205,20.2643585499242,0.001,0.001,0,4515955153104002560,290.94555754185,0.0318,20.26436832139,0.0401,2.7653,0.0624,3.173,0.065,2.270,0.083,0,5.39295e+07,1.62308e+04,6.358800,3.80261e+07,4.95647e+04,6.401184,2.38428e+07,2.60104e+04,6.318525,0.082659,,,0,9085.50,0.5650,0.2823,,,358.188350443412000,350.288800212633000,366.445743832047000
6.264348,25.624784999999996,20.2701,25d37m29.226s,20d16m12.36s,10476.0,19.0279,-999.9,-999.9,0.05,0.035,178.1,19.3,163.1,138.8765,-41.0153,0.0,-0.1,1,5.2,7.6,K1V,1.0E9,10,25.6240145552722,20.2685167339068,0.005,0.004,90,96331172942614528,25.62263032255,0.1289,20.26561262177,0.1317,131.4903,0.1515,-301.592,0.294,-674.505,0.282,0,1.93848e+08,6.05176e+05,4.969711,9.01789e+07,3.21950e+05,5.463626,1.32859e+08,1.14792e+06,4.453446,1.010180,-33.58,0.17,9,5489.33,0.0387,0.0210,0.74,0.453,7.603464291559110,7.594647313063030,7.612301401914560
0.118139,291.34331999999995,20.2717,291d20m35.952s,20d16m18.12s,182761.0,19.4009,-999.9,-999.9,0.04,0.035,15.6,23.6,77.1,54.7517,1.9953,0.1,-0.1,1,6.3,135.0,A1V,1.0E9,120,291.3432985607766,20.2717258372285,0.001,0.001,0,4515911103915737600,291.34329233606,0.0332,20.27165209488,0.0460,7.6869,0.0647,-1.356,0.067,-17.127,0.089,0,5.75009e+07,2.16872e+04,6.289179,4.19267e+07,3.95698e+04,6.295163,2.39429e+07,5.38042e+04,6.313978,-0.018815,,,0,9765.75,0.2240,0.0995,,,129.619986810642000,128.533317229185000,130.724854182236000
1.720087,88.59617999999999,20.2764,88d35m46.248s,20d16m35.04s,39587.0,20.1162,-999.9,-999.9,0.03,0.12,112.0,63.4,52.6,188.4581,-2.7319,0.0,-0.1,1,4.4,10.0,G0V,1000.0,4,88.5956969867264,20.2762479173120,0.008,0.006,90,3399063235753901952,88.59485055365,0.2614,20.27586476972,0.2470,113.1240,0.3178,-184.409,0.491,-88.990,0.414,0,4.01603e+08,1.67104e+06,4.178873,2.07055e+08,6.92803e+05,4.561172,2.44309e+08,1.45180e+06,3.792071,0.769100,-15.48,0.18,12,6028.33,0.0600,0.0323,1.01,1.225,8.837728510617290,8.812792041535270,8.862803978357110
0.882515,290.80091999999996,20.2777,290d48m03.312s,20d16m39.72s,182293.0,19.3997,-999.9,-999.9,0.12,0.04,39.8,9.5,101.4,54.5165,2.4466,-0.1,0.3,1,7.1,200.0,K3III,1.0E12,40,290.8009012238765,20.2779449337444,0.001,0.001,0,4515944295425699200,290.80086545830,0.0208,20.27837499595,0.0287,9.1673,0.0427,-7.792,0.043,99.885,0.055,0,3.72298e+07,4.63361e+03,6.761138,1.54678e+07,9.41924e+03,7.377818,3.03316e+07,2.55596e+04,6.057182,1.320636,-104.95,0.14,30,4770.21,,,6.62,20.470,108.744231185715000,108.237701814070000,109.255438621732000
0.141012,292.33707,20.2797,292d20m13.452s,20d16m46.92s,183537.0,19.4039,-999.9,-999.9,0.37,0.2,178.0,15.1,59.1,55.2027,1.1793,0.1,0.0,1,6.4,334.5,B5V,10000.0,120,292.3370725952273,20.2797384198300,0.001,0.001,0,2017735817073815680,292.33708432312,0.0337,20.27967218681,0.0362,3.4729,0.0479,2.555,0.069,-15.383,0.071,0,5.70364e+07,2.43602e+04,6.297985,4.32125e+07,4.12522e+04,6.262364,2.24603e+07,4.38125e+04,6.383383,-0.121018,,,0,8779.00,0.2062,0.1025,,,285.652731296155000,281.762982685393000,289.649406495596000
0.316200,223.03094999999996,20.2906,223d01m51.42s,20d17m26.16s,131265.0,20.3032,-999.9,-999.9,0.06,0.035,106.0,16.3,176.0,25.5452,61.618,0.0,-0.1,1,6.9,151.4,A0,1.0E9,10,223.0309722780270,20.2906851347252,0.002,0.002,0,1238070880518551296,223.03101881449,0.0651,20.29068231724,0.0681,9.0392,0.0898,10.138,0.112,-0.654,0.134,0,3.17300e+07,1.69384e+04,6.934692,2.20325e+07,8.41031e+04,6.993728,1.52106e+07,1.09139e+05,6.806552,0.187176,,,0,9034.25,0.3140,0.1800,,,110.295401259617000,109.205711745290000,111.406660617789000
0.046061,88.32927,20.2991,88d19m45.372s,20d17m56.76s,39417.0,20.1156,-999.9,-999.9,0.19,0.03,15.6,4.5,136.3,188.3119,-2.9365,0.0,-0.2,1,6.7,172.0,B9V,1.0E12,40,88.3292563580097,20.2991008623309,0.004,0.003,90,3399051793961082240,88.32924839188,0.1157,20.29906329388,0.1003,3.3030,0.1236,-1.735,0.246,-8.726,0.185,0,4.05071e+07,1.85961e+04,6.669539,2.99010e+07,5.11413e+04,6.662173,1.65368e+07,6.78136e+04,6.715795,-0.053621,,,0,8943.33,0.2905,0.1460,,,300.847075681132000,289.964625544802000,312.562552030840000
0.077182,329.41389,20.3024,329d24m50.004s,20d18m08.64s,208702.0,19.4833,-999.9,-999.9,0.18,0.035,97.4,5.6,140.4,76.7697,-26.6026,0.0,0.0,1,7.3,166.0,A0,1.0E9,10,329.4138949027974,20.3023796484822,0.002,0.002,90,1780678979767873408,329.41383207732,0.0770,20.30227903372,0.0747,7.2832,0.0909,-13.685,0.155,-23.369,0.147,1,2.35304e+07,1.11858e+04,7.259293,1.69229e+07,3.36272e+04,7.280203,9.89678e+06,3.14828e+04,7.273186,0.007017,,,0,9628.00,0.0927,0.0420,,,136.795494625031000,135.102677673672000,138.530494070411000
0.952862,238.644435,20.3108,238d38m39.966s,20d18m38.88s,142574.0,20.3166,-999.9,-999.9,0.27,0.035,92.2,3.7,163.5,33.8454,47.759,0.2,0.0,1,5.4,87.1,K4III,1.0E9,10,238.6442179505609,20.3109697365887,0.005,0.003,0,1204252995223889536,238.64383686027,0.1233,20.31115105689,0.1985,4.7625,0.2299,-83.008,0.207,42.113,0.294,1,2.43206e+08,1.00246e+06,4.723431,7.17294e+07,1.49899e+05,5.712145,2.32430e+08,4.91387e+05,3.846191,1.865954,-61.17,0.51,6,3970.33,,,56.70,719.817,209.536838390323000,199.665089089365000,220.416815042836000
0.107381,95.86889999999998,20.3921,95d52m08.04s,20d23m31.56s,44597.0,20.1399,-999.9,-999.9,2.17,0.2,170.0,2.6,108.1,191.6643,3.2882,0.6,-0.1,1,9.0,2440.0,O9V,10000.0,120,95.8689116398025,20.3921271416172,0.001,0.001,90,3375564851202822528,95.86892063824,0.0450,20.39211420190,0.0428,0.4314,0.0474,1.959,0.090,-3.005,0.079,0,4.92938e+06,1.71505e+03,8.956386,3.18231e+06,5.34147e+03,9.094532,2.60740e+06,4.21947e+03,8.721400,0.373132,,,0,7835.33,,,17.75,1069.269,2169.610790445550000,1961.306219817220000,2425.471009158490000
0.166304,327.36193499999996,20.4624,327d21m42.966s,20d27m44.64s,207563.0,19.4793,-999.9,-999.9,0.28,0.0,80.7,0.0,125.1,75.3515,-25.1543,0.1,-0.1,1,6.2,338.0,B3V,1.00001E9,120,327.3619438752506,20.4624458773105,0.002,0.002,90,1780599505693111296,327.36194983154,0.1010,20.46244519079,0.0921,2.6518,0.1292,1.296,0.158,-0.159,0.157,0,6.06447e+07,5.47432e+04,6.231384,4.55604e+07,1.56111e+05,6.204919,2.38564e+07,1.39339e+05,6.317906,-0.112987,,,0,8868.67,0.1213,0.0630,,,374.246857144197000,356.568182957692000,393.734913669607000
0.276677,295.11802499999993,20.477,295d07m04.89s,20d28m37.2s,185859.0,20.4218,-999.9,-999.9,2.07,0.2,8.0,2.8,68.2,56.642,-1.0032,0.7,-0.1,1,6.4,1324.0,B0.5IA,10000.0,120,295.1180194819713,20.4770759634612,0.001,0.001,90,1825776823625111808,295.11801889434,0.0252,20.47705333497,0.0258,0.8939,0.0388,-0.128,0.050,-5.256,0.049,0,5.24726e+07,1.96408e+04,6.388534,3.13415e+07,4.61631e+04,6.611090,3.05789e+07,5.60902e+04,6.048367,0.562724,,,0,6652.60,1.2440,0.6383,37.94,2540.046,1085.910252364080000,1041.613983098140000,1134.064799637070000
0.860391,247.64000999999996,20.4793,247d38m24.036s,20d28m45.48s,148897.0,20.3283,-999.9,-999.9,0.47,0.035,88.2,2.1,159.1,37.7888,39.8186,0.3,0.0,1,5.2,190.5,G8II,1.0E9,10,247.6397857357780,20.4791856074724,0.003,0.003,0,1297158777130486144,247.63937533074,0.0890,20.47890683183,0.0878,4.8702,0.1266,-89.295,0.181,-64.748,0.189,0,2.36879e+08,5.06042e+05,4.752050,8.58124e+07,1.63925e+05,5.517513,1.98070e+08,6.20501e+05,4.019872,1.497642,17.14,0.17,18,4206.67,0.3297,0.1693,45.40,581.451,204.353528898279000,199.158068889940000,209.822209949387000
0.096192,92.41488,20.4876,92d24m53.568s,20d29m15.36s,42088.0,20.1284,-999.9,-999.9,2.53,0.2,178.0,2.3,117.2,190.0429,0.4849,0.4,0.0,1,7.4,2313.0,O6,10000.0,120,92.4148859929683,20.4876264501722,0.002,0.001,90,3375202836997950592,92.41488799318,0.0545,20.48761445180,0.0524,0.5752,0.0593,0.435,0.102,-2.787,0.086,0,1.92085e+07,1.02754e+04,7.479632,1.34302e+07,3.56273e+04,7.531181,8.80879e+06,2.38007e+04,7.399629,0.131552,,,0,8970.50,0.4710,0.2510,,,1663.508987434230000,1508.876615748690000,1852.373983173500000
0.179960,183.03874499999998,20.5421,183d02m19.482s,20d32m31.56s,106057.0,21.2398,-999.9,-999.9,0.09,0.032,130.0,10.1,78.1,247.1063,78.869,0.0,0.0,1,5.6,151.4,K0II-,100.0,3,183.0387096671208,20.5420634339658,0.002,0.002,90,3951561575236309120,183.03863688192,0.0672,20.54198459947,0.0557,9.0821,0.0825,-15.830,0.143,-18.310,0.141,0,1.41258e+08,1.83406e+05,5.313330,6.36037e+07,1.04447e+05,5.842682,1.03746e+08,2.67509e+05,4.721996,1.120686,-25.46,0.14,18,4948.00,,,11.83,75.553,109.771661378251000,108.778788241658000,110.782496894739000
2.846350,281.41553999999996,20.5471,281d24m55.944s,20d32m49.56s,173667.0,20.3926,-999.9,-999.9,0.02,0.035,17.0,41.2,81.5,50.7909,10.4302,0.0,-0.1,1,4.2,12.0,F6V,1.0E9,120,281.4155122096887,20.5463098426672,0.015,0.013,90,4530744134230193280,281.41548176431,0.2624,20.54486394343,0.3088,51.1282,0.3454,-6.621,0.940,-335.822,0.840,1,4.60794e+08,3.77796e+06,4.029599,2.55082e+08,6.23553e+05,4.334687,2.66749e+08,1.01878e+06,3.696665,0.638022,23.44,0.31,11,6309.00,1.0890,0.5273,2.19,6.831,19.549378410774300,19.417263831524300,19.683270660913900
0.111768,82.56277499999999,20.5516,82d33m45.99s,20d33m05.76s,36113.0,20.0969,-999.9,-999.9,0.65,0.2,29.0,8.7,152.0,185.2595,-7.4116,0.1,-0.1,1,6.8,352.0,B8,10000.0,120,82.5627444650261,20.5516116029372,0.002,0.001,90,3402087064528877696,82.56271383087,0.0611,20.55154451412,0.0490,4.0980,0.0805,-6.662,0.102,-15.582,0.074,1,2.92741e+07,1.35836e+04,7.022159,2.13690e+07,3.74881e+04,7.026926,1.22412e+07,4.94440e+04,7.042364,-0.015438,,,0,9761.50,0.3780,0.1895,,,242.469950180464000,237.790288413900000,247.334069263057000
0.374388,106.02722999999999,20.5702,106d01m38.028s,20d34m12.72s,52973.0,20.1687,-999.9,-999.9,0.11,0.1,39.0,24.4,154.0,195.7465,11.9032,0.2,0.0,1,3.7,363.1,G1IB,1.0,1,106.0272070675122,20.5703017225974,0.009,0.008,90,3366754155291077632,106.02717789987,0.2972,20.57029437169,0.2660,2.2497,0.3006,-6.342,0.585,-1.707,0.522,0,4.45690e+08,2.57272e+07,4.065783,3.20679e+08,1.24525e+07,4.086211,4.75083e+08,9.87486e+06,3.069997,1.016215,10.37,13.06,2,5143.45,,,,,449.709888836807000,392.298441253700000,526.377085625644000
0.510184,64.31536499999999,20.5787,64d18m55.314s,20d34m43.32s,27045.0,20.0724,-999.9,-999.9,0.08,0.12,42.0,36.9,174.0,174.6054,-21.0328,0.0,-0.1,1,4.9,28.8,A8.,1000.0,4,64.3152600276999,20.5785970033320,0.006,0.005,90,49298394834276608,64.31506889391,0.1754,20.57834118778,0.1007,34.1151,0.2005,-41.560,0.392,-59.415,0.292,1,2.16388e+08,5.30487e+05,4.850284,1.37225e+08,1.47597e+05,5.007808,1.08202e+08,7.60516e+05,4.676328,0.331480,,,0,7450.39,0.3920,0.1900,1.62,7.319,29.289602984541000,29.117336471368400,29.463883267626900
0.115500,94.82032499999998,20.5799,94d49m13.17s,20d34m47.64s,43837.0,20.1369,-999.9,-999.9,2.49,0.2,150.0,2.3,88.4,191.0374,2.5084,0.8,-0.1,1,8.4,2093.0,B2IB,10000.0,120,94.8203303199502,20.5799324360339,0.002,0.002,90,3375761457625837440,94.82032968809,0.0572,20.57993049720,0.0633,0.0274,0.0836,-0.137,0.114,-0.450,0.098,0,9.62803e+06,1.25099e+04,8.229523,4.93866e+06,2.09909e+04,8.617365,6.78256e+06,3.83366e+04,7.683436,0.933929,143.45,0.92,6,5400.33,0.3117,0.1543,,,5519.012674071030000,4184.812820203640000,7451.419881738810000
0.081636,81.293235,20.5837,81d17m35.646s,20d35m01.32s,35395.0,20.0948,-999.9,-999.9,1.52,0.2,147.0,3.8,90.5,184.5797,-8.3917,0.6,-0.1,1,6.8,841.0,B0III,10000.0,120,81.2932332398079,20.5837227967110,0.001,0.001,90,3402226702504514560,81.29323079606,0.0465,20.58370574454,0.0390,1.1091,0.0558,-0.531,0.091,-3.961,0.066,0,4.15019e+07,2.13223e+04,6.643197,2.61980e+07,6.63506e+04,6.805717,2.21756e+07,5.41722e+04,6.397233,0.408484,,,0,7280.00,,,22.83,1319.244,880.833496684262000,838.588920902711000,927.470134244791000
0.233603,284.67247499999996,20.6231,284d40m20.91s,20d37m23.16s,176254.0,20.4007,-999.9,-999.9,0.37,0.2,26.0,15.1,89.6,52.1984,7.7154,0.3,-0.1,1,6.7,539.5,B2IV,10000.0,120,284.6724747551127,20.6231651700839,0.002,0.002,0,4518972762747971584,284.67247416498,0.0309,20.62314310724,0.0486,1.6595,0.0663,-0.128,0.098,-5.124,0.111,0,3.95754e+07,1.91438e+04,6.694802,2.80231e+07,4.12036e+04,6.732598,1.76197e+07,2.69540e+04,6.646921,0.085677,,,0,9052.50,0.5400,0.2657,,,593.719882373194000,571.044434144484000,618.235603055102000
0.095897,92.25130499999999,20.6405,92d15m04.698s,20d38m25.8s,252325.0,20.1278,-999.9,-999.9,4.79,0.18,163.0,1.1,102.3,189.835,0.4249,0.9,-0.1,2,10.8,2244.0,B1V,1.0E7,120,92.2512977427929,20.6405248729105,0.002,0.001,90,3375220356167753088,92.25129149973,0.0617,20.64051490532,0.0602,0.4318,0.0815,-1.357,0.115,-2.315,0.091,0,1.12324e+06,5.00617e+02,10.562182,5.78778e+05,8.93322e+02,10.945108,8.05821e+05,1.05084e+03,9.996323,0.948786,,,0,5223.50,,,19.39,252.049,2174.599677400850000,1828.402083358250000,2669.826661944010000
0.252235,213.04473,20.6427,213d02m41.028s,20d38m33.72s,124270.0,21.2625,-999.9,-999.9,0.08,0.035,52.2,12.3,118.7,17.8952,70.4668,0.0,-0.1,1,7.5,91.2,A9,1.0E9,10,213.0446552553072,20.6427042826393,0.004,0.004,0,1252315642066812928,213.04452271892,0.0845,20.64261885029,0.1099,5.7344,0.1279,-28.806,0.237,-19.842,0.287,0,1.83890e+07,7.35194e+03,7.526973,1.18564e+07,1.42840e+04,7.666509,9.42189e+06,1.02351e+04,7.326575,0.339933,,,0,7525.00,,,2.77,22.096,173.652952471636000,169.850435211821000,177.626432944762000
0.245642,331.54070999999993,20.6731,331d32m26.556s,20d40m23.16s,209873.0,19.4854,-999.9,-999.9,0.4,0.066,34.1,4.7,75.5,78.7042,-27.6718,0.1,0.0,2,8.9,331.1,A0,1.0E9,10,331.5407130222562,20.6731676931555,0.002,0.001,0,1781497836757004416,331.54071099591,0.0549,20.67318344717,0.0537,3.9186,0.0706,-0.440,0.094,3.659,0.099,0,5.20817e+06,2.12632e+03,8.896652,3.57807e+06,4.29721e+03,8.967267,2.41920e+06,7.70851e+03,8.802738,0.164529,,,0,8575.00,0.1730,0.0927,,,253.444405422058000,248.956590560205000,258.093976622094000
0.441896,50.688629999999996,20.7421,50d41m19.068s,20d44m31.56s,20893.0,20.0551,-999.9,-999.9,0.06,0.12,140.0,45.0,101.3,164.2692,-29.7288,0.1,-0.1,1,5.1,72.4,K3III,1000.0,4,50.6885029146891,20.7420690634457,0.010,0.008,90,61033001402831872,50.68825800663,0.2978,20.74200483101,0.2463,9.3384,0.3169,-53.195,0.657,-14.919,0.535,0,2.65476e+08,6.95958e+05,4.628304,9.94575e+07,1.59677e+05,5.357294,2.04250e+08,7.40601e+05,3.986517,1.370777,1.32,0.18,7,4450.00,0.1747,0.0990,21.12,157.543,106.965404100174000,103.427878811362000,110.748860979966000
0.378741,292.62809999999996,20.7492,292d37m41.16s,20d44m57.12s,350062.0,20.4167,-999.9,-999.9,0.94,0.07,8.5,2.1,69.5,55.7455,1.1651,0.1,0.2,1,8.5,251.0,G5III,1.0E12,40,292.6281318297358,20.7493017284033,0.001,0.001,0,2017846695927256448,292.62817720005,0.0252,20.74934714921,0.0304,2.5437,0.0425,9.854,0.052,10.549,0.060,0,9.16506e+06,2.38687e+03,8.283027,4.09133e+06,3.25983e+03,8.821727,7.14226e+06,7.23969e+03,7.627331,1.194396,-36.30,0.14,17,4879.86,,,11.15,63.529,388.879434735690000,382.513307257069000,395.457128840739000
0.057450,294.57414,20.7834,294d34m26.904s,20d47m00.24s,185436.0,20.421,-999.9,-999.9,0.09,0.035,42.7,11.0,103.1,56.6583,-0.4094,0.0,0.3,1,6.3,100.0,K0III,1.0E9,10,294.5741250212947,20.7833919298409,0.001,0.001,0,1826034074958967936,294.57409233510,0.0203,20.78324843169,0.0258,6.5938,0.0378,-7.098,0.042,-33.329,0.050,0,6.14677e+07,1.08089e+04,6.216748,2.74936e+07,2.49518e+04,6.753308,4.70827e+07,7.78658e+04,5.579767,1.173542,6.75,0.12,22,4889.50,,,11.08,63.256,151.003342140441000,150.140001285980000,151.876490460542000
0.168994,272.18954999999994,20.8145,272d11m22.38s,20d48m52.2s,166182.0,20.3674,-999.9,-999.9,0.55,0.2,173.0,10.3,59.9,47.419,18.4246,0.1,0.0,1,4.2,215.0,B2V,10000.0,120,272.1895390946396,20.8145466313163,0.011,0.010,0,4528147293914604160,272.18954000582,0.2392,20.81452866017,0.2599,2.7469,0.3021,0.198,0.658,-4.174,0.729,1,3.69500e+08,1.52396e+06,4.269331,2.78265e+08,7.15651e+05,4.240241,1.27429e+08,1.15259e+06,4.498746,-0.258505,,,0,8868.67,,,,,367.693455497267000,328.728291201068000,416.971653426043000
0.143080,285.34396499999997,20.8328,285d20m38.274s,20d49m58.08s,176819.0,20.4022,-999.9,-999.9,0.65,0.2,49.0,8.7,112.4,52.6681,7.2447,0.3,-0.1,1,6.6,558.0,B2IV,10000.0,120,285.3439588834823,20.8328392427303,0.001,0.001,0,4518991557525606016,285.34395846954,0.0249,20.83281312574,0.0387,1.8388,0.0507,-0.090,0.074,-6.066,0.086,0,3.84438e+07,9.94280e+03,6.726300,2.75395e+07,2.67187e+04,6.751499,1.68040e+07,2.19720e+04,6.698389,0.053110,,,0,9255.00,0.5610,0.2820,,,536.054851925146000,521.747991678532000,551.153571815002000
0.129952,270.59603999999996,20.8336,270d35m45.744s,20d50m00.96s,164852.0,20.3649,-999.9,-999.9,0.836,0.033,171.8,1.1,59.1,46.8315,19.8069,0.1,-0.1,1,5.3,197.0,B3V,1.00001000011E14,120,270.5960286676873,20.8336335994614,0.004,0.003,0,4575884515378518784,270.59603053543,0.0859,20.83359497494,0.1075,3.5066,0.1266,0.405,0.183,-8.971,0.236,0,1.60871e+08,2.40990e+05,5.172173,1.17401e+08,1.93004e+05,5.177205,6.09148e+07,3.06877e+05,5.300113,-0.122908,,,0,9307.00,0.0753,0.0330,,,283.474798108444000,273.565826053317000,294.114843851239000
0.410752,292.73266499999994,20.8403,292d43m57.594s,20d50m25.08s,350061.0,20.4172,-999.9,-999.9,0.12,0.08,45.5,18.4,106.5,55.8724,1.1231,0.2,0.2,2,9.2,1775.0,A3II,1.0E12,120,292.7327751090614,20.8402503236573,0.001,0.001,0,2017848929310189568,292.73295922190,0.0228,20.84004537705,0.0297,5.7167,0.0382,39.964,0.047,-47.601,0.064,1,4.19787e+06,2.62300e+03,9.130793,2.57484e+06,5.35374e+03,9.324512,2.32888e+06,4.71848e+03,8.844052,0.480459,-19.85,1.11,5,7065.85,0.3840,0.1873,1.49,4.993,174.057864692242000,172.899062147509000,175.232024673918000
0.253909,179.77077,20.8551,179d46m14.772s,20d51m18.36s,-999.9,21.2377,-999.9,-999.9,0.21,0.06,52.0,8.1,172.2,237.8246,76.5089,0.0,-0.2,2,10.3,589.0,-999,1.0E10,20,179.7708240775094,20.8551498330225,0.002,0.002,90,3999541891851017088,179.77090069945,0.0725,20.85514858528,0.0439,1.9322,0.1069,16.630,0.135,-0.290,0.098,1,1.47486e+06,6.44436e+02,10.266488,1.02274e+06,1.08415e+03,10.326975,6.83481e+05,8.09861e+02,10.175103,0.151872,,,0,8658.00,0.2433,0.1158,,,511.069367363599000,483.975195029918000,541.308643462585000
0.052070,88.49256,20.8763,88d29m33.216s,20d52m34.68s,248894.0,20.1158,-999.9,-999.9,2.26,0.18,146.0,2.3,86.6,187.8907,-2.5128,0.6,0.0,2,9.3,3308.0,O8V,1.0E7,120,88.4925446553848,20.8763027219087,0.001,0.001,90,3423866500089693952,88.49253830153,0.0404,20.87629500453,0.0338,0.3069,0.0430,-1.379,0.072,-1.792,0.060,1,3.94143e+06,1.70195e+03,9.199232,2.52539e+06,6.35721e+03,9.345566,2.10765e+06,4.44766e+03,8.952421,0.393145,,,0,7602.22,0.6990,0.3190,23.49,1660.980,2953.652751322200000,2609.747789869980000,3395.907519182740000
0.204151,192.06838499999998,20.8794,192d04m06.186s,20d52m45.84s,-999.9,21.2457,-999.9,-999.9,0.263,0.033,88.6,3.6,82.1,296.1717,83.7096,-99.9,0.0,2,10.2,400.0,-,3.001E13,53,192.0684153369965,20.8793511368248,0.005,0.003,90,3954409585229559168,192.06843865435,0.1468,20.87922746807,0.1260,2.7713,0.1742,5.060,0.313,-28.723,0.222,0,1.85966e+06,2.06722e+03,10.014785,1.13752e+06,2.82613e+03,10.211489,1.03973e+06,1.60048e+03,9.719622,0.491867,-43.02,0.84,10,6957.67,0.9590,0.4790,2.11,9.393,358.746079950997000,337.136570314971000,383.255004210835000
0.224632,187.43009999999998,20.8961,187d25m48.36s,20d53m45.96s,108765.0,21.2424,-999.9,-999.9,0.03,0.01,39.0,9.5,1.5,263.278,82.0381,0.0,0.0,1,5.7,58.0,A3V,1.0E13,120,187.4301658855217,20.8961093280048,0.003,0.002,90,3949475561160534784,187.43028799486,0.1097,20.89597147525,0.0822,12.1388,0.1408,26.496,0.194,-32.017,0.158,0,1.02923e+08,1.06486e+05,5.657089,7.12300e+07,1.32925e+05,5.719731,4.65618e+07,5.75969e+04,5.591845,0.127886,,,0,8262.00,0.4040,0.1900,,,82.203734259815900,81.256187125712800,83.173237301982600
0.062623,92.84657999999999,20.9054,92d50m47.688s,20d54m19.44s,42400.0,20.1302,-999.9,-999.9,2.21,0.2,169.0,2.6,108.1,189.8718,1.0402,0.3,-0.1,1,6.9,1081.0,B5II,10000.0,120,92.8465880734366,20.9054149978682,0.001,0.001,90,3375310795296736512,92.84659233224,0.0495,20.90540384667,0.0454,0.5378,0.0490,0.924,0.093,-2.590,0.076,0,3.73956e+07,2.09748e+04,6.756315,2.44642e+07,5.95110e+04,6.880063,1.88779e+07,4.95965e+04,6.572037,0.308026,,,0,7860.00,0.4645,0.2157,39.00,5229.943,1769.529663373010000,1625.576969285900000,1940.645597617310000
0.340453,233.003235,20.9412,233d00m11.646s,20d56m28.32s,138526.0,21.2781,-999.9,-999.9,0.33,0.05,114.6,4.3,6.7,32.2229,52.9745,0.1,0.0,1,8.3,182.0,A3,1.0E9,10,233.0031870426733,20.9412835476708,0.001,0.001,90,1211254655205439104,233.00310899982,0.0434,20.94128776054,0.0321,6.9096,0.0514,-16.929,0.071,0.978,0.059,1,9.21745e+06,2.39577e+03,8.276839,5.93509e+06,5.06197e+03,8.417819,4.78501e+06,3.87029e+03,8.062213,0.355606,,,0,7910.00,0.5473,0.2845,1.49,7.847,144.134400470865000,143.067053318367000,145.217505020881000
0.182948,186.65705999999997,20.9522,186d39m25.416s,20d57m07.92s,-999.9,21.2418,-999.9,-999.9,0.19,0.06,60.0,9.0,18.7,259.0987,81.6231,0.0,-0.4,1,10.2,530.0,-999,1.0E10,20,186.6570144583448,20.9522277520399,0.002,0.002,90,3952117958188024832,186.65694033251,0.1634,20.95220832603,0.1207,1.9441,0.2194,-16.078,0.154,-4.512,0.142,1,1.54936e+06,1.06732e+03,10.212982,1.09776e+06,1.16472e+03,10.250116,6.92520e+05,1.05615e+03,10.160839,0.089277,,,0,9101.67,0.1983,0.1002,,,511.838036597473000,458.297219965711000,579.115398602187000
0.065004,332.62576499999994,20.978,332d37m32.754s,20d58m40.8s,210516.0,20.5093,-999.9,-999.9,0.1,0.035,62.8,9.9,103.3,79.7954,-28.1091,0.0,27.0,1,6.4,120.2,A4III,1.0E9,10,332.6257640100744,20.9779826080016,0.002,0.001,90,1781427197430539904,332.62575320382,0.0719,20.97794260748,0.0543,4.3405,0.0790,-2.343,0.101,-9.290,0.095,0,5.12314e+07,2.07365e+04,6.414526,3.49694e+07,8.22388e+04,6.492168,2.34621e+07,7.45269e+04,6.336002,0.156166,,,0,8440.25,0.3730,0.1950,,,228.978910887633000,224.879056905755000,233.228249550871000
0.312661,308.54158499999994,20.9851,308d32m29.706s,20d59m06.36s,196035.0,20.4629,-999.9,-999.9,0.37,0.2,6.0,15.1,60.7,63.8142,-11.3511,0.1,-0.1,1,6.3,537.0,B2V,10000.0,120,308.5415972786905,20.9851858827970,0.002,0.001,0,1817608036297526400,308.54162813795,0.0498,20.98516959917,0.0781,2.6234,0.0633,6.692,0.096,-3.782,0.137,0,4.99769e+07,2.72418e+04,6.441442,3.84499e+07,1.16344e+05,6.389151,1.85594e+07,4.68572e+04,6.590508,-0.201357,,,0,8868.67,0.0697,0.0327,,,377.374302187791000,368.496991285918000,386.681836701620000
